거래일자,지역(군),평균기온,강수량,일조시간
20180101,종로구,-1.3,0.0,8.0
20180101,춘천시,-4.5,0.0,8.0
20180101,철원군,-5.6,0.0,8.0
20180101,속초시,1.0,0.0,9.0
20180101,원주시,-2.7,0.0,9.0
20180101,영월군,-2.7,0.0,9.0
20180101,평창군,-6.6,0.0,9.0
20180101,태백시,-4.9,0.0,7.0
20180101,동해시,2.6,0.0,9.0
20180101,인제군,-5.9,0.0,7.0
20180101,홍천군,-6.0,0.0,8.0
20180101,유성구,-0.7,0.0,8.0
20180101,금산군,-2.9,0.0,9.0
20180101,부여군,-2.1,0.0,6.0
20180101,천안시,-2.8,0.0,8.0
20180101,보령시,-0.3,0.0,8.0
20180101,청주시,-0.2,0.0,9.0
20180101,영동군,-0.5,0.0,9.0
20180101,보은군,-3.0,0.0,7.0
20180101,제천시,-5.8,0.0,9.0
20180101,남구,-0.3,0.0,9.0
20180101,강화군,-2.7,0.0,8.0
20180101,수원시,-1.7,0.0,8.0
20180101,이천시,-2.0,0.0,9.0
20180101,양평군,-2.5,0.0,8.0
20180101,동두천시,-3.1,0.0,9.0
20180101,파주시,-5.6,0.0,9.0
20180101,남구,2.3,0.0,9.0
20180101,장흥군,0.4,0.0,9.0
20180101,목포시,2.5,0.0,9.0
20180101,신안군,4.6,0.0,9.0
20180101,해남군,-0.2,0.0,9.0
20180101,진도군,0.6,0.0,8.0
20180101,고흥군,0.6,0.0,8.0
20180101,완도군,3.6,0.0,8.0
20180101,여수시,3.3,0.0,9.0
20180101,전주시,1.0,0.0,8.0
20180101,임실군,-1.9,0.0,8.0
20180101,군산시,0.4,0.0,8.0
20180101,부안군,0.4,0.0,8.0
20180101,정읍시,0.2,0.0,8.0
20180101,고창군,0.0,0.0,7.0
20180101,남원시,-0.9,0.0,9.0
20180101,장수군,-2.7,0.0,8.0
20180101,해운대구,2.7,0.0,9.0
20180101,밀양시,0.2,0.0,8.0
20180101,창원시,1.8,0.0,9.0
20180101,통영시,3.3,0.0,9.0
20180101,거제시,2.2,0.0,7.0
20180101,진주시,0.9,0.0,8.0
20180101,산청군,1.7,0.0,7.0
20180101,남해군,2.3,0.0,8.0
20180101,거창군,-0.5,0.0,9.0
20180101,합천군,-1.4,0.0,8.0
20180101,울주군,2.1,0.0,9.0
20180101,제주시,6.4,0.0,3.0
20180101,북제주군,6.1,0.0,8.0
20180101,서귀포시,6.1,0.0,9.0
20180101,북구,1.3,0.0,9.0
20180101,구미시,0.6,0.0,7.0
20180101,상주시,0.5,0.0,8.0
20180101,문경시,-0.1,0.0,8.0
20180101,영주시,-1.1,0.0,9.0
20180101,봉화군,-5.1,0.0,8.0
20180101,안동시,-1.0,0.0,9.0
20180101,영덕군,1.2,0.0,8.0
20180101,울진군,1.6,0.0,9.0
20180101,의성군,-3.0,0.0,8.0
20180101,영천시,0.8,0.0,8.0
20180101,포항시,2.0,0.0,9.0
20180101,울릉군,1.7,0.0,4.0
20180102,종로구,-1.8,0.0,8.0
20180102,춘천시,-3.5,0.0,8.0
20180102,철원군,-5.6,0.0,8.0
20180102,속초시,1.5,0.0,9.0
20180102,원주시,-2.1,0.0,8.0
20180102,영월군,-2.4,0.0,8.0
20180102,평창군,-5.2,0.0,9.0
20180102,태백시,-3.1,0.0,7.0
20180102,동해시,3.8,0.0,8.0
20180102,인제군,-4.2,0.0,7.0
20180102,홍천군,-5.0,0.0,8.0
20180102,유성구,-1.0,0.0,0.0
20180102,금산군,-2.3,0.0,3.0
20180102,부여군,-2.2,0.0,1.0
20180102,천안시,-2.6,0.0,2.0
20180102,보령시,0.1,0.0,0.0
20180102,청주시,-0.7,0.0,2.0
20180102,영동군,-0.1,0.0,4.0
20180102,보은군,-2.3,0.0,1.0
20180102,제천시,-4.3,0.0,6.0
20180102,남구,-1.4,0.0,7.0
20180102,강화군,-2.4,0.0,8.0
20180102,수원시,-1.7,0.0,6.0
20180102,이천시,-3.1,0.0,6.0
20180102,양평군,-2.7,0.0,8.0
20180102,동두천시,-3.5,0.0,9.0
20180102,파주시,-4.8,0.0,8.0
20180102,남구,2.2,0.0,5.0
20180102,장흥군,1.7,0.0,7.0
20180102,목포시,2.8,0.0,8.0
20180102,신안군,5.2,0.0,8.0
20180102,해남군,1.0,0.0,8.0
20180102,진도군,1.7,0.0,8.0
20180102,고흥군,1.5,0.0,8.0
20180102,완도군,4.5,0.0,7.0
20180102,여수시,4.1,0.0,8.0
20180102,전주시,0.7,0.0,3.0
20180102,임실군,-1.6,0.0,3.0
20180102,군산시,0.1,0.0,1.0
20180102,부안군,0.8,0.0,3.0
20180102,정읍시,0.2,0.0,3.0
20180102,고창군,0.4,0.0,3.0
20180102,남원시,-0.7,0.0,4.0
20180102,장수군,-2.4,0.0,3.0
20180102,해운대구,4.1,0.0,8.0
20180102,밀양시,0.7,0.0,8.0
20180102,창원시,3.5,0.0,8.0
20180102,통영시,3.4,0.0,8.0
20180102,거제시,3.8,0.0,7.0
20180102,진주시,0.7,0.0,8.0
20180102,산청군,1.0,0.0,6.0
20180102,남해군,3.1,0.0,8.0
20180102,거창군,-1.1,0.0,6.0
20180102,합천군,-0.2,0.0,6.0
20180102,울주군,3.7,0.0,8.0
20180102,제주시,7.0,0.0,8.0
20180102,북제주군,7.4,0.0,7.0
20180102,서귀포시,7.7,0.0,8.0
20180102,북구,1.5,0.0,6.0
20180102,구미시,0.6,0.0,4.0
20180102,상주시,0.8,0.0,4.0
20180102,문경시,0.1,0.0,5.0
20180102,영주시,0.0,0.0,7.0
20180102,봉화군,-3.8,0.0,7.0
20180102,안동시,-0.5,0.0,7.0
20180102,영덕군,2.0,0.0,7.0
20180102,울진군,2.8,0.0,8.0
20180102,의성군,-1.9,0.0,6.0
20180102,영천시,0.6,0.0,6.0
20180102,포항시,3.2,0.0,8.0
20180102,울릉군,2.8,0.0,8.0
20180103,종로구,-4.7,0.0,9.0
20180103,춘천시,-5.6,0.0,8.0
20180103,철원군,-8.4,0.0,8.0
20180103,속초시,-1.6,0.0,9.0
20180103,원주시,-3.9,0.0,9.0
20180103,영월군,-4.2,0.0,8.0
20180103,평창군,-9.7,0.0,9.0
20180103,태백시,-6.9,0.0,7.0
20180103,동해시,0.8,0.0,9.0
20180103,인제군,-7.5,0.0,7.0
20180103,홍천군,-6.7,0.0,8.0
20180103,유성구,-2.4,0.0,9.0
20180103,금산군,-3.6,0.0,8.0
20180103,부여군,-1.8,0.0,8.0
20180103,천안시,-3.2,0.0,9.0
20180103,보령시,-2.0,0.0,8.0
20180103,서산시,-99.0,0.0,9.0
20180103,청주시,-2.6,0.0,9.0
20180103,영동군,-3.1,0.0,9.0
20180103,보은군,-3.7,0.0,8.0
20180103,제천시,-6.5,0.0,9.0
20180103,남구,-4.4,0.0,9.0
20180103,강화군,-5.0,0.0,9.0
20180103,수원시,-3.5,0.0,9.0
20180103,이천시,-4.0,0.0,9.0
20180103,양평군,-3.6,0.0,9.0
20180103,동두천시,-5.4,0.0,9.0
20180103,파주시,-7.3,0.0,9.0
20180103,남구,0.2,0.0,9.0
20180103,장흥군,0.9,0.0,9.0
20180103,목포시,1.0,0.0,8.0
20180103,신안군,2.3,0.0,1.0
20180103,해남군,0.2,0.0,9.0
20180103,진도군,-2.0,0.0,8.0
20180103,고흥군,0.9,0.0,8.0
20180103,완도군,1.9,0.0,7.0
20180103,여수시,2.0,0.0,9.0
20180103,전주시,-1.7,0.0,8.0
20180103,임실군,-3.0,0.0,8.0
20180103,군산시,-1.6,0.0,5.0
20180103,부안군,-1.3,0.0,8.0
20180103,정읍시,-2.1,0.0,8.0
20180103,고창군,-1.5,0.0,7.0
20180103,남원시,-1.9,0.0,9.0
20180103,장수군,-4.2,0.0,8.0
20180103,해운대구,2.6,0.0,9.0
20180103,밀양시,0.8,0.0,7.0
20180103,창원시,1.5,0.0,9.0
20180103,통영시,3.1,0.0,9.0
20180103,거제시,2.8,0.0,7.0
20180103,진주시,2.0,0.0,9.0
20180103,산청군,0.7,0.0,7.0
20180103,남해군,2.1,0.0,8.0
20180103,거창군,-1.4,0.0,9.0
20180103,합천군,-1.3,0.0,8.0
20180103,울주군,0.9,0.0,9.0
20180103,제주시,5.0,0.0,3.0
20180103,북제주군,4.7,0.0,4.0
20180103,서귀포시,8.6,0.0,4.0
20180103,북구,0.3,0.0,8.0
20180103,구미시,-0.4,0.0,7.0
20180103,상주시,-1.7,0.0,8.0
20180103,문경시,-2.3,0.0,8.0
20180103,영주시,-2.9,0.0,8.0
20180103,봉화군,-4.7,0.0,8.0
20180103,안동시,-2.1,0.0,9.0
20180103,영덕군,0.1,0.0,8.0
20180103,울진군,0.0,0.0,8.0
20180103,의성군,-3.7,0.0,8.0
20180103,영천시,-0.3,0.0,8.0
20180103,포항시,1.1,0.0,9.0
20180103,울릉군,-0.2,3.8,3.0
20180104,종로구,-4.7,0.0,6.0
20180104,춘천시,-6.1,0.0,7.0
20180104,철원군,-8.1,0.0,7.0
20180104,속초시,-1.0,0.0,1.0
20180104,원주시,-4.5,0.0,6.0
20180104,영월군,-4.6,0.0,6.0
20180104,평창군,-9.0,0.0,7.0
20180104,태백시,-5.9,0.0,6.0
20180104,동해시,1.3,0.0,7.0
20180104,인제군,-6.4,0.0,7.0
20180104,홍천군,-7.3,0.0,6.0
20180104,유성구,-2.9,0.0,5.0
20180104,금산군,-3.3,0.0,5.0
20180104,부여군,-2.2,0.0,4.0
20180104,천안시,-3.8,0.0,7.0
20180104,보령시,-2.6,0.0,4.0
20180104,서산시,-3.9,0.0,5.0
20180104,청주시,-3.2,0.0,7.0
20180104,영동군,-2.8,0.0,7.0
20180104,보은군,-3.5,0.0,6.0
20180104,제천시,-6.6,0.0,6.0
20180104,남구,-5.0,0.0,5.0
20180104,강화군,-5.9,0.0,6.0
20180104,수원시,-3.9,0.0,6.0
20180104,이천시,-5.2,0.0,6.0
20180104,양평군,-5.0,0.0,6.0
20180104,동두천시,-6.1,0.0,7.0
20180104,파주시,-8.0,0.0,7.0
20180104,남구,-0.6,0.0,1.0
20180104,장흥군,0.6,0.0,2.0
20180104,목포시,-0.4,0.0,1.0
20180104,신안군,1.6,0.0,0.0
20180104,해남군,-0.6,0.0,2.0
20180104,진도군,-3.1,0.0,3.0
20180104,고흥군,0.7,0.0,2.0
20180104,완도군,1.4,0.0,2.0
20180104,여수시,1.8,0.0,2.0
20180104,전주시,-2.1,0.0,5.0
20180104,임실군,-2.7,0.0,4.0
20180104,군산시,-2.0,0.0,3.0
20180104,부안군,-1.9,0.0,2.0
20180104,정읍시,-2.6,0.0,2.0
20180104,고창군,-2.3,0.0,1.0
20180104,남원시,-1.7,0.0,3.0
20180104,장수군,-2.7,0.0,5.0
20180104,해운대구,2.8,0.0,5.0
20180104,밀양시,1.5,0.0,6.0
20180104,창원시,1.3,0.0,5.0
20180104,통영시,2.4,0.0,2.0
20180104,거제시,2.2,0.0,4.0
20180104,진주시,1.4,0.0,4.0
20180104,산청군,1.4,0.0,5.0
20180104,남해군,1.6,0.0,2.0
20180104,거창군,-0.2,0.0,6.0
20180104,합천군,0.3,0.0,6.0
20180104,울주군,1.4,0.0,7.0
20180104,제주시,3.9,0.6,0.0
20180104,북제주군,3.7,2.2,0.0
20180104,서귀포시,7.5,3.3,0.0
20180104,북구,0.6,0.0,8.0
20180104,구미시,-0.3,0.0,7.0
20180104,상주시,-1.5,0.0,7.0
20180104,문경시,-2.3,0.0,7.0
20180104,영주시,-3.4,0.0,8.0
20180104,봉화군,-5.2,0.0,8.0
20180104,안동시,-2.5,0.0,9.0
20180104,영덕군,1.1,0.0,7.0
20180104,울진군,0.5,0.0,8.0
20180104,의성군,-2.9,0.0,7.0
20180104,영천시,0.1,0.0,8.0
20180104,포항시,1.8,0.0,8.0
20180104,울릉군,0.4,5.0,6.0
20180105,종로구,-3.0,0.0,8.0
20180105,춘천시,-4.2,0.0,7.0
20180105,철원군,-7.0,0.0,7.0
20180105,속초시,1.5,0.0,7.0
20180105,원주시,-3.0,0.0,7.0
20180105,영월군,-2.8,0.0,7.0
20180105,평창군,-6.9,0.0,8.0
20180105,태백시,-4.0,0.0,6.0
20180105,동해시,2.7,0.0,6.0
20180105,인제군,-4.5,0.0,7.0
20180105,홍천군,-5.3,0.0,7.0
20180105,유성구,-0.9,0.0,8.0
20180105,금산군,-1.9,0.0,8.0
20180105,부여군,-1.2,0.0,7.0
20180105,천안시,-2.6,0.0,8.0
20180105,보령시,-0.5,0.0,5.0
20180105,서산시,-1.9,0.0,7.0
20180105,청주시,-1.2,0.0,8.0
20180105,영동군,-1.5,0.0,7.0
20180105,보은군,-1.5,0.0,7.0
20180105,제천시,-5.3,0.0,7.0
20180105,남구,-2.8,0.0,8.0
20180105,강화군,-4.6,0.0,8.0
20180105,수원시,-3.1,0.0,7.0
20180105,이천시,-4.0,0.0,8.0
20180105,양평군,-4.0,0.0,7.0
20180105,동두천시,-4.7,0.0,8.0
20180105,파주시,-6.7,0.0,8.0
20180105,남구,1.4,0.0,4.0
20180105,장흥군,2.0,0.0,6.0
20180105,목포시,1.5,0.0,3.0
20180105,신안군,3.2,0.0,0.0
20180105,해남군,1.1,0.0,3.0
20180105,진도군,-1.4,0.7,3.0
20180105,고흥군,2.0,0.0,7.0
20180105,완도군,2.7,0.0,5.0
20180105,여수시,2.8,0.0,8.0
20180105,전주시,-0.2,0.0,7.0
20180105,임실군,-1.4,0.0,7.0
20180105,군산시,0.1,0.0,5.0
20180105,부안군,0.5,0.0,5.0
20180105,정읍시,-0.3,0.0,4.0
20180105,고창군,-0.3,0.0,2.0
20180105,남원시,-0.4,0.0,8.0
20180105,장수군,-1.7,0.0,7.0
20180105,해운대구,4.1,0.8,6.0
20180105,밀양시,2.6,0.0,6.0
20180105,창원시,3.2,0.0,6.0
20180105,통영시,4.5,0.0,7.0
20180105,거제시,4.1,0.2,5.0
20180105,진주시,2.4,0.0,7.0
20180105,산청군,1.8,0.0,7.0
20180105,남해군,3.3,0.0,6.0
20180105,거창군,0.2,0.0,7.0
20180105,합천군,1.9,0.0,7.0
20180105,울주군,3.3,0.0,7.0
20180105,제주시,5.1,4.2,0.0
20180105,북제주군,4.7,4.5,0.0
20180105,서귀포시,6.2,2.5,6.0
20180105,북구,2.1,0.0,7.0
20180105,구미시,1.3,0.0,6.0
20180105,상주시,0.0,0.0,7.0
20180105,문경시,-0.8,0.0,7.0
20180105,영주시,-2.0,0.0,7.0
20180105,봉화군,-2.4,0.0,6.0
20180105,안동시,-0.6,0.0,8.0
20180105,영덕군,2.4,0.0,7.0
20180105,울진군,2.8,0.0,7.0
20180105,의성군,-0.6,0.0,7.0
20180105,영천시,1.7,0.0,5.0
20180105,포항시,3.6,0.0,6.0
20180105,울릉군,2.1,1.9,1.0
20180106,종로구,-2.8,0.0,9.0
20180106,춘천시,-5.7,0.0,8.0
20180106,철원군,-7.7,0.0,8.0
20180106,속초시,0.8,0.0,9.0
20180106,원주시,-4.1,0.0,9.0
20180106,영월군,-4.7,0.0,9.0
20180106,평창군,-7.4,0.0,9.0
20180106,태백시,-4.5,0.0,7.0
20180106,동해시,2.6,0.0,9.0
20180106,인제군,-6.8,0.0,7.0
20180106,홍천군,-6.7,0.0,8.0
20180106,유성구,-0.7,0.0,9.0
20180106,금산군,-2.7,0.0,9.0
20180106,부여군,-2.2,0.0,9.0
20180106,천안시,-2.8,0.0,8.0
20180106,보령시,-0.5,0.0,9.0
20180106,서산시,-2.8,0.0,9.0
20180106,청주시,-0.8,0.0,9.0
20180106,영동군,-1.7,0.0,9.0
20180106,보은군,-2.2,0.0,8.0
20180106,제천시,-6.8,0.0,9.0
20180106,남구,-2.0,0.0,9.0
20180106,강화군,-4.6,0.0,9.0
20180106,수원시,-2.7,0.0,9.0
20180106,이천시,-3.5,0.0,9.0
20180106,양평군,-4.5,0.0,9.0
20180106,동두천시,-4.9,0.0,9.0
20180106,파주시,-7.4,0.0,9.0
20180106,남구,2.3,0.0,9.0
20180106,장흥군,2.7,0.0,9.0
20180106,목포시,2.5,0.0,8.0
20180106,신안군,3.6,0.0,6.0
20180106,해남군,2.3,0.0,9.0
20180106,진도군,0.0,0.0,9.0
20180106,고흥군,2.4,0.0,8.0
20180106,완도군,3.7,0.0,8.0
20180106,여수시,3.5,0.0,9.0
20180106,전주시,-0.1,0.0,9.0
20180106,임실군,-1.7,0.0,8.0
20180106,군산시,0.0,0.0,9.0
20180106,부안군,-0.1,0.0,9.0
20180106,정읍시,-0.3,0.0,9.0
20180106,고창군,0.2,0.0,7.0
20180106,남원시,-0.3,0.0,9.0
20180106,장수군,-2.7,0.0,9.0
20180106,해운대구,3.1,0.0,9.0
20180106,밀양시,0.1,0.0,8.0
20180106,창원시,1.6,0.0,9.0
20180106,통영시,3.1,0.0,9.0
20180106,거제시,2.4,0.0,7.0
20180106,진주시,-0.3,0.0,9.0
20180106,산청군,1.2,0.0,7.0
20180106,남해군,2.5,0.0,8.0
20180106,거창군,-1.1,0.0,9.0
20180106,합천군,-1.4,0.0,8.0
20180106,울주군,1.9,0.0,9.0
20180106,제주시,6.2,0.0,5.0
20180106,북제주군,5.5,0.0,4.0
20180106,서귀포시,6.4,0.0,7.0
20180106,북구,1.1,0.0,9.0
20180106,구미시,0.7,0.0,7.0
20180106,상주시,0.0,0.0,8.0
20180106,문경시,-1.1,0.0,8.0
20180106,영주시,-2.1,0.0,9.0
20180106,봉화군,-4.3,0.0,8.0
20180106,안동시,-1.2,0.0,9.0
20180106,영덕군,0.7,0.0,8.0
20180106,울진군,1.5,0.0,9.0
20180106,의성군,-3.9,0.0,9.0
20180106,영천시,-0.3,0.0,8.0
20180106,포항시,2.3,0.0,9.0
20180106,울릉군,1.7,1.9,2.0
20180107,종로구,-0.8,0.0,3.0
20180107,춘천시,-4.0,0.0,3.0
20180107,철원군,-5.0,0.0,3.0
20180107,속초시,2.2,0.0,5.0
20180107,원주시,-2.4,0.0,4.0
20180107,영월군,-3.2,0.0,4.0
20180107,평창군,-5.6,0.0,6.0
20180107,태백시,-3.1,0.0,3.0
20180107,동해시,4.2,0.0,5.0
20180107,인제군,-4.4,0.0,4.0
20180107,홍천군,-4.7,0.0,4.0
20180107,유성구,-1.4,0.0,1.0
20180107,금산군,-3.1,0.0,0.0
20180107,부여군,-1.6,0.0,0.0
20180107,천안시,-2.8,0.0,2.0
20180107,보령시,-0.4,0.0,0.0
20180107,서산시,-1.6,0.0,1.0
20180107,청주시,-1.6,0.0,2.0
20180107,영동군,-2.8,0.0,1.0
20180107,보은군,-3.2,0.0,0.0
20180107,제천시,-4.2,0.0,3.0
20180107,남구,-0.9,0.0,3.0
20180107,강화군,-2.7,0.0,2.0
20180107,수원시,-0.9,0.0,3.0
20180107,이천시,-3.3,0.0,4.0
20180107,양평군,-3.2,0.0,3.0
20180107,동두천시,-3.3,0.0,3.0
20180107,파주시,-4.5,0.0,3.0
20180107,남구,2.6,2.7,1.0
20180107,장흥군,2.6,1.5,0.0
20180107,목포시,2.6,1.8,0.0
20180107,신안군,3.4,5.6,0.0
20180107,해남군,2.6,1.8,0.0
20180107,진도군,2.9,2.5,0.0
20180107,고흥군,2.6,1.6,0.0
20180107,완도군,4.0,3.2,0.0
20180107,여수시,4.1,1.5,0.0
20180107,전주시,0.1,0.0,0.0
20180107,임실군,-1.4,0.5,1.0
20180107,군산시,-0.2,0.0,0.0
20180107,부안군,-0.6,0.0,0.0
20180107,정읍시,-0.7,0.0,0.0
20180107,고창군,-0.5,0.1,0.0
20180107,남원시,-0.8,1.4,1.0
20180107,장수군,-1.7,0.1,1.0
20180107,해운대구,5.4,0.1,2.0
20180107,밀양시,-0.4,1.1,1.0
20180107,창원시,1.5,1.4,0.0
20180107,통영시,3.9,1.1,0.0
20180107,거제시,3.0,0.5,0.0
20180107,진주시,-0.3,0.9,1.0
20180107,산청군,-1.9,0.0,0.0
20180107,남해군,2.1,2.0,0.0
20180107,거창군,-2.5,1.1,2.0
20180107,합천군,-1.8,2.0,1.0
20180107,울주군,3.5,0.3,3.0
20180107,제주시,8.5,3.6,0.0
20180107,북제주군,8.5,3.7,0.0
20180107,서귀포시,9.1,3.6,0.0
20180107,북구,-0.5,0.0,1.0
20180107,구미시,-1.3,0.0,1.0
20180107,상주시,-2.3,0.0,2.0
20180107,문경시,-2.5,0.0,1.0
20180107,영주시,-3.3,0.0,3.0
20180107,봉화군,-4.0,0.0,3.0
20180107,안동시,-2.4,0.0,3.0
20180107,영덕군,2.9,0.0,3.0
20180107,울진군,3.5,0.0,4.0
20180107,의성군,-3.0,0.0,2.0
20180107,영천시,-1.4,0.0,2.0
20180107,포항시,3.1,0.2,3.0
20180107,울릉군,4.8,0.0,3.0
20180108,종로구,1.3,0.9,1.0
20180108,춘천시,0.6,0.6,0.0
20180108,철원군,-0.6,2.3,3.0
20180108,속초시,4.0,1.1,2.0
20180108,원주시,1.4,0.7,0.0
20180108,영월군,0.8,2.0,0.0
20180108,평창군,-2.2,0.0,4.0
20180108,태백시,0.0,0.2,1.0
20180108,동해시,6.5,0.0,0.0
20180108,인제군,0.4,1.0,2.0
20180108,홍천군,0.4,0.6,1.0
20180108,유성구,1.5,3.6,0.0
20180108,금산군,0.5,3.0,0.0
20180108,부여군,1.6,4.5,0.0
20180108,천안시,0.9,1.9,0.0
20180108,보령시,1.7,3.5,0.0
20180108,서산시,0.9,2.2,1.0
20180108,청주시,0.9,2.1,0.0
20180108,영동군,-0.2,2.9,0.0
20180108,보은군,0.4,2.5,0.0
20180108,제천시,-0.4,1.0,0.0
20180108,남구,0.7,0.9,1.0
20180108,강화군,0.3,0.7,3.0
20180108,수원시,1.4,2.0,0.0
20180108,이천시,0.7,1.5,1.0
20180108,양평군,1.0,0.5,0.0
20180108,동두천시,0.6,0.6,3.0
20180108,파주시,-0.1,0.3,3.0
20180108,남구,3.6,2.1,0.0
20180108,장흥군,4.2,5.0,0.0
20180108,목포시,3.5,2.8,0.0
20180108,신안군,3.9,2.6,1.0
20180108,해남군,3.5,4.3,0.0
20180108,진도군,1.3,5.0,0.0
20180108,고흥군,4.5,4.7,0.0
20180108,완도군,4.9,10.5,0.0
20180108,여수시,5.3,2.6,0.0
20180108,전주시,1.7,4.0,0.0
20180108,임실군,0.9,1.9,0.0
20180108,군산시,2.1,3.3,0.0
20180108,부안군,2.2,3.0,0.0
20180108,정읍시,1.4,2.7,0.0
20180108,고창군,1.7,2.0,0.0
20180108,남원시,2.0,4.0,0.0
20180108,장수군,0.9,3.0,0.0
20180108,해운대구,5.8,6.4,0.0
20180108,밀양시,3.3,4.1,0.0
20180108,창원시,3.1,1.0,0.0
20180108,통영시,5.4,3.9,0.0
20180108,거제시,5.0,5.0,0.0
20180108,진주시,3.2,1.5,0.0
20180108,산청군,2.4,3.0,0.0
20180108,남해군,4.4,2.0,0.0
20180108,거창군,1.6,1.5,0.0
20180108,합천군,2.0,2.0,0.0
20180108,울주군,4.5,4.4,0.0
20180108,제주시,8.7,4.1,0.0
20180108,북제주군,8.1,4.4,0.0
20180108,서귀포시,10.0,1.1,0.0
20180108,북구,2.2,1.5,0.0
20180108,구미시,2.0,1.2,0.0
20180108,상주시,1.0,2.6,1.0
20180108,문경시,0.5,2.0,0.0
20180108,영주시,0.4,0.5,0.0
20180108,봉화군,0.2,1.0,0.0
20180108,안동시,0.7,0.5,2.0
20180108,영덕군,4.3,0.5,0.0
20180108,울진군,5.6,1.3,0.0
20180108,의성군,0.4,0.5,0.0
20180108,영천시,1.9,1.5,0.0
20180108,포항시,4.0,2.6,0.0
20180108,울릉군,6.3,3.7,0.0
20180109,종로구,-4.2,0.5,8.0
20180109,춘천시,-4.1,0.0,7.0
20180109,철원군,-6.0,0.0,5.0
20180109,속초시,-3.1,0.4,9.0
20180109,원주시,-2.7,0.0,6.0
20180109,영월군,-2.8,0.3,7.0
20180109,평창군,-9.2,0.0,9.0
20180109,태백시,-7.1,0.0,7.0
20180109,동해시,0.2,0.0,9.0
20180109,인제군,-4.9,0.5,7.0
20180109,홍천군,-4.6,0.0,8.0
20180109,유성구,-1.5,2.5,4.0
20180109,금산군,-2.4,3.5,2.0
20180109,부여군,-1.4,9.5,3.0
20180109,천안시,-3.4,3.0,1.0
20180109,보령시,-0.8,3.5,3.0
20180109,서산시,-2.0,11.1,6.0
20180109,청주시,-2.6,1.8,1.0
20180109,영동군,-3.1,4.0,6.0
20180109,보은군,-3.2,2.0,1.0
20180109,제천시,-5.0,0.0,5.0
20180109,남구,-3.9,0.3,9.0
20180109,강화군,-4.8,0.1,7.0
20180109,수원시,-3.0,1.1,7.0
20180109,이천시,-3.6,0.3,7.0
20180109,양평군,-3.5,0.1,6.0
20180109,동두천시,-5.0,0.0,8.0
20180109,파주시,-5.7,0.1,8.0
20180109,남구,-0.1,3.0,1.0
20180109,장흥군,0.6,0.6,3.0
20180109,목포시,1.3,0.6,5.0
20180109,신안군,1.6,0.0,5.0
20180109,해남군,0.4,0.0,4.0
20180109,진도군,-1.6,0.2,5.0
20180109,고흥군,0.8,0.0,5.0
20180109,완도군,1.9,0.3,4.0
20180109,여수시,1.0,0.0,8.0
20180109,전주시,-1.1,5.0,2.0
20180109,임실군,-2.4,11.5,0.0
20180109,군산시,-0.5,3.8,3.0
20180109,부안군,-0.3,3.5,1.0
20180109,정읍시,-0.8,4.9,1.0
20180109,고창군,-0.8,4.5,2.0
20180109,남원시,-1.7,4.5,0.0
20180109,장수군,-3.2,3.0,1.0
20180109,해운대구,1.9,0.0,9.0
20180109,밀양시,0.8,0.0,6.0
20180109,창원시,0.7,0.0,8.0
20180109,통영시,2.2,0.0,8.0
20180109,거제시,2.3,0.0,6.0
20180109,진주시,1.8,0.0,8.0
20180109,산청군,0.0,0.0,5.0
20180109,남해군,1.4,0.0,6.0
20180109,거창군,-1.1,0.8,5.0
20180109,합천군,0.4,0.1,6.0
20180109,울주군,1.1,0.1,8.0
20180109,제주시,4.9,0.4,2.0
20180109,북제주군,4.6,0.2,2.0
20180109,서귀포시,3.7,1.3,6.0
20180109,북구,-0.1,0.2,8.0
20180109,구미시,0.0,0.7,7.0
20180109,상주시,-1.8,0.3,6.0
20180109,문경시,-2.8,0.5,5.0
20180109,영주시,-3.5,0.5,6.0
20180109,봉화군,-3.8,0.0,7.0
20180109,안동시,-2.3,0.0,8.0
20180109,영덕군,-0.4,0.0,8.0
20180109,울진군,-0.5,0.0,8.0
20180109,의성군,-1.4,0.0,4.0
20180109,영천시,-0.6,0.0,7.0
20180109,포항시,0.7,0.0,8.0
20180109,울릉군,0.2,0.3,6.0
20180110,종로구,-7.5,0.3,9.0
20180110,춘천시,-8.5,0.0,8.0
20180110,철원군,-10.4,0.0,8.0
20180110,속초시,-6.4,0.0,9.0
20180110,원주시,-6.1,0.2,9.0
20180110,영월군,-6.1,0.6,7.0
20180110,평창군,-12.2,0.0,9.0
20180110,태백시,-10.1,0.0,7.0
20180110,동해시,-2.7,0.0,9.0
20180110,인제군,-9.2,0.0,7.0
20180110,홍천군,-8.2,0.0,8.0
20180110,유성구,-5.1,2.6,4.0
20180110,금산군,-6.0,3.0,4.0
20180110,부여군,-5.2,1.0,3.0
20180110,천안시,-6.8,1.7,3.0
20180110,보령시,-5.0,1.0,1.0
20180110,서산시,-5.7,2.5,0.0
20180110,청주시,-5.5,4.2,7.0
20180110,영동군,-5.8,2.2,6.0
20180110,보은군,-7.0,5.5,5.0
20180110,제천시,-8.3,0.4,8.0
20180110,남구,-7.1,0.2,9.0
20180110,강화군,-8.1,0.1,9.0
20180110,수원시,-6.5,0.5,9.0
20180110,이천시,-7.3,0.7,9.0
20180110,양평군,-6.9,0.0,9.0
20180110,동두천시,-8.1,0.0,9.0
20180110,파주시,-9.8,0.0,9.0
20180110,남구,-3.1,7.3,0.0
